"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043296","CC","GO:0043296","apical junction complex","63/6331","157/19944",0.401273885350318,1.26409830507451,2.26558281846192,0.0158967945697018,0.0421433246682405,0.023438365591398,"CDH5/JAM2/CLDN5/CLDN18/SYNPO/SORBS1/TRAF4/PMP22/LSR/ECT2/EPCAM/JAM3/CDH1/TJP1/CLDN4/CLDN3/WWTR1/FRMD4B/TJP2/MPDZ/DLG3/ARHGEF2/AMOTL2/FRMD4A/CDK4/CLDN7/RAPGEF2/PRKCZ/PARD3/VCL/ARHGAP17/APC/JUP/SHROOM2/MAGI1/CYTH1/ANK3/CLDN10/FZD5/MAGI2/RAP2B/MICALL2/EPPK1/STRN/RPGRIP1L/TJP3/RHOA/POF1B/AOC1/CLDN1/OCEL1/YBX3/CYTH2/ACTG1/CTNNA1/DLG1/MTDH/CLDN6/LIN7C/LIN7B/ACTB/NPHP4/CCND1",63
"GO:0030686","CC","GO:0030686","90S preribosome","14/6331","26/19944",0.538461538461538,1.69626866578375,2.42267490160741,0.0159123635667454,0.0421433246682405,0.023438365591398,"WDR12/BOP1/IMP4/HEATR1/WDR3/NOC2L/UTP18/PWP2/NOP14/NOL6/UTP6/MPHOSPH10/PES1/RRP7A",14
"GO:0016528","CC","GO:0016528","sarcoplasm","42/6331","99/19944",0.424242424242424,1.33645410031447,2.28861294532539,0.0161384856640061,0.042596819303635,0.0236905804591568,"P3H2/MYH10/ATP2A2/MANF/CALU/RYR2/ITPR1/SRI/REEP5/CASQ2/FKBP1B/GSN/HAX1/SPOCK1/ELAVL1/MEF2C/HSP90B1/NOL3/CALR/TMEM109/BCL9/ANK3/PLN/ASPH/MB/CAMK2G/DMPK/BAALC/SGCD/SERPINB5/SYNE2/XDH/H6PD/HRC/JPH2/THBS1/TMEM38B/POMT1/NOS1AP/FKBP1A/STIM1/GSTM2",42
"GO:0034719","CC","GO:0034719","SMN-Sm protein complex","11/6331","19/19944",0.578947368421053,1.8238076632111,2.44995406718793,0.0164666150855451,0.0430238831864747,0.0239280956408772,"SNRPE/GEMIN6/SNRPD2/SNRPG/SNRPD1/SNRPB/GEMIN2/SNRPF/SNRPD3/SMN1/SMN2",11
"GO:0070993","CC","GO:0070993","cytosolic translation preinitiation complex","11/6331","19/19944",0.578947368421053,1.8238076632111,2.44995406718793,0.0164666150855451,0.0430238831864747,0.0239280956408772,"EIF3B/EIF2S1/EIF1/EIF3I/EIF1AX/EIF1B/EIF3M/EIF3H/EIF3C/EIF3CL/EIF3J",11
"GO:1990229","CC","GO:1990229","iron-sulfur cluster assembly complex","11/6331","19/19944",0.578947368421053,1.8238076632111,2.44995406718793,0.0164666150855451,0.0430238831864747,0.0239280956408772,"BOLA2/BOLA2B/CIAO1/GLRX3/NDUFAB1/BOLA1/NFS1/ISCU/LYRM4/GLRX5/ISCA1",11
"GO:0098562","CC","GO:0098562","cytoplasmic side of membrane","82/6331","211/19944",0.388625592417062,1.2242534852576,2.23325518119483,0.0165456452071732,0.0430243341170488,0.0239283464297206,"FERMT2/MYH10/GNAQ/GNG11/CDH1/GNA11/OTULINL/KCNAB1/PTPN1/CYLD/FADD/FARP1/CDK16/DNAJA3/STAC/EPN3/OSBPL2/RACGAP1/KCNAB2/ACP1/GNAI2/HCK/CFP/PALM/EPM2A/JAK2/AP2B1/DIABLO/TRAF3/TRAF3IP2/JUP/AP2A2/EPM2AIP1/EEF1A2/CYTH1/PTP4A1/LDLRAP1/MTSS1/RGS2/JAK1/GNAI3/DNAJA1/GNB5/RHOA/SPTB/SOCS3/PTEN/MCF2L/PTPRC/LITAF/GNAZ/GNB1/BECN1/GNAS/NCF1/MYD88/TRAF5/PKD2/IQGAP1/PTPN3/DLG1/ATP2C2/TRADD/MAP2K2/KIT/EEF1A1/LYN/SNX5/RAB5A/RPS28/TRAF6/QTRT1/G6PD/C2CD2L/LILRB4/FES/RPL27/KRAS/PKP4/FKBP1A/FER/GNA14",82
"GO:0098858","CC","GO:0098858","actin-based cell projection","89/6331","231/19944",0.385281385281385,1.21371851967335,2.22805683769966,0.0165776751301515,0.0430243341170488,0.0239283464297206,"TEK/GPM6A/AOC3/CLIC5/DOCK4/ANGPT1/ICAM2/CD302/PODXL/PAFAH1B1/HYAL2/RAPGEF3/JAM3/MYO1F/SLC7A5/RDX/FOXA1/CEACAM1/FARP1/MYO1B/ACTG2/BAIAP2/DMD/CLIC4/FCHSD2/CDK5/PALM/SLC26A2/S100P/OSBPL3/CD44/UBE2K/TRIOBP/MYO1E/TWF1/PIEZO2/SLC7A11/MYO7A/MYO1C/PDPN/TUBB3/MTM1/MSN/MPP1/ITGAV/WHRN/ACTN2/RUFY3/ADGRA2/PLS1/FAT1/PIEZO1/ARF6/MYO6/IQGAP2/ARL4C/PTPRH/PDGFA/CIB2/NHERF1/PLEKHG6/UBE2Q1/VCAM1/ENAH/PDGFRA/UTRN/ACTA2/ATP6V1B2/CDC14A/CIB1/IFT20/FSCN1/SLC4A7/ANTXR1/TTYH1/ATP6V1E1/SYNE2/FZD3/LCP1/B4GALT1/CA9/PROM1/NF2/MYO1D/NOS1AP/SLC6A6/RIPOR2/INPPL1/MYO10",89
"GO:0005766","CC","GO:0005766","primary lysosome","62/6331","155/19944",0.4,1.26008529458221,2.21678820251258,0.0178984201165659,0.0461434352506815,0.0256630608420773,"STOM/FABP5/CYB5R3/DDOST/RETN/ANXA11/CKAP4/HEBP2/ADA2/TUBB/STX7/FPR1/CD68/MNDA/SDCBP/CCT2/FRK/ACLY/LAMP1/PLAC8/GGH/ATP8A1/FAF2/DEFA1/DEFA3/DEFA1B/C6orf120/TXNDC5/DSN1/VAT1/SLCO4C1/CTSA/FTL/GRN/C3/SNAP29/PSMD1/CCT8/PRCP/PYCARD/ACTR2/GDI2/SNAP23/AGA/PA2G4/PRSS2/LYZ/NDUFC2/PRKCD/B4GALT1/PTGES2/C3AR1/RNASE2/DNAJC3/ARSA/PSAP/ANXA2/PSEN1/PYGB/NPC2/MAPK1/HEXB",62
"GO:0042582","CC","GO:0042582","azurophil granule","62/6331","155/19944",0.4,1.26008529458221,2.21678820251258,0.0178984201165659,0.0461434352506815,0.0256630608420773,"STOM/FABP5/CYB5R3/DDOST/RETN/ANXA11/CKAP4/HEBP2/ADA2/TUBB/STX7/FPR1/CD68/MNDA/SDCBP/CCT2/FRK/ACLY/LAMP1/PLAC8/GGH/ATP8A1/FAF2/DEFA1/DEFA3/DEFA1B/C6orf120/TXNDC5/DSN1/VAT1/SLCO4C1/CTSA/FTL/GRN/C3/SNAP29/PSMD1/CCT8/PRCP/PYCARD/ACTR2/GDI2/SNAP23/AGA/PA2G4/PRSS2/LYZ/NDUFC2/PRKCD/B4GALT1/PTGES2/C3AR1/RNASE2/DNAJC3/ARSA/PSAP/ANXA2/PSEN1/PYGB/NPC2/MAPK1/HEXB",62
"GO:0031143","CC","GO:0031143","pseudopodium","10/6331","17/19944",0.588235294117647,1.85306660967973,2.39961143457733,0.0191874310395163,0.0491400874147349,0.0273296742268602,"ARRB1/RAB25/F2RL1/LDB3/MSN/ACTN2/MAPK3/MYOZ1/ACTN4/MAPK1",10
"GO:0033290","CC","GO:0033290","eukaryotic 48S preinitiation complex","10/6331","17/19944",0.588235294117647,1.85306660967973,2.39961143457733,0.0191874310395163,0.0491400874147349,0.0273296742268602,"EIF3B/EIF2S1/EIF1/EIF3I/EIF1AX/EIF3M/EIF3H/EIF3C/EIF3CL/EIF3J",10
"GO:0017053","CC","GO:0017053","transcription repressor complex","35/6331","81/19944",0.432098765432099,1.36120325032029,2.22139718387394,0.0195722174593049,0.0499606603566468,0.0277860427919495,"ZBTB16/HDGF/GMNN/JUND/FOXO3/H1-0/CRY2/N4BP2L2/HEY2/RLIM/RBBP8/CTNNBIP1/JUN/DEPDC1/MEN1/HDAC4/HDAC1/ARID4A/TBL1X/DR1/NCOR2/SP3/PER2/NCOR1/SPEN/MDM2/TBL1XR1/GPS2/TP53/DRAP1/SP1/MAX/RELB/PRDM10/CCND1",35
"GO:0045296","MF","GO:0045296","cadherin binding","195/6248","334/18662",0.583832335329341,1.7438346738022,9.73137505114008,4.85845478796211e-21,6.15566221634799e-18,4.56694750068438e-18,"CDH5/STXBP6/SPTBN1/MACF1/LDHA/PTPRB/PAICS/ENO1/CTNNAL1/BZW2/AHNAK/SPTAN1/CDH19/SNX1/LRRC59/PARVA/PTPRM/PKP3/EPCAM/ATIC/TBC1D2/PFKP/CDH1/CDH3/CCNB2/OLA1/TJP1/CSNK1D/CTTN/CDH13/LAD1/DOCK9/HSPA5/YKT6/ALDOA/PKM/LRRFIP1/EPS15/UBFD1/PDLIM1/GPRC5A/ADD1/SLK/DCHS1/EHD1/PTPN1/ARHGEF16/PAK6/TJP2/WASF2/RDX/CKAP5/RANBP1/EIF5/PPME1/SEPTIN7/LYPLA2/SH3GLB1/SPTBN2/YWHAZ/MYO1B/TMPO/SFN/SERBP1/BAIAP2/PDXDC1/GAPVD1/KRT18/SND1/FLNB/RUVBL1/BZW1/EEF1G/RPL15/SCRIB/CDH6/S100P/PPFIBP1/EPS8L1/PARK7/ARGLU1/COBLL1/CD46/TWF1/RAN/CAST/SEPTIN9/CD2AP/TLN1/HDLBP/PTPRO/VCL/RPS2/SNX2/DBN1/LARP1/CEMIP2/S100A11/JUP/EPN2/CLINT1/PKP2/RARS1/ZC3H15/LIMA1/STK38/ANK3/AHSA1/ZC3HAV1/STAT1/H3C4/KLC2/CALD1/RTN4/NUMB/CORO1B/CDK5R1/BMPR2/PLIN3/SWAP70/PTPRH/PUF60/H3C12/ARFIP2/IDH1/HSP90AB1/CCT8/VAPB/USO1/RANGAP1/PAK2/MARK2/ITGA6/H3C10/RAB1A/NOP56/EHD4/ANXA1/SEPTIN2/GCN1/H3C6/PPP1CA/PDLIM5/NHERF2/SH3GL1/HSPA1A/FSCN1/CAPZA1/IQGAP1/CTNNA1/DLG1/TXNDC9/NDRG1/CTNND1/MRE11/RPL29/STK24/MAPRE1/CAPZB/NEO1/SNX5/PICALM/RSL1D1/ATXN2L/PI4KA/H3C8/EMD/ACVR1/EEF1D/GOLGA3/EIF2S3/MRTFB/PCMT1/CDH15/TES/KDR/HCFC1/PROM1/RAB11B/HNRNPK/ANXA2/PSEN1/DNAJB1/FASN/EGFR/EVPL/MPRIP/PKP4/CDH17/KIF5B/TRPC4/SRC/LASP1/PPP1R13L/CDH2",195
"GO:0044389","MF","GO:0044389","ubiquitin-like protein ligase binding","187/6248","324/18662",0.577160493827161,1.7239067118762,9.3252658241309,1.78093498895994e-19,1.12822231550612e-16,8.37039444811173e-17,"FZD4/PDLIM2/ARRB1/WFS1/SMAD6/PIAS1/CLU/TRAF4/CCNB1/PER1/TPI1/FOXO1/HSPA5/GABARAPL3/GABARAPL1/PARP1/GPI/UBE2C/AURKA/SMAD7/LAPTM4B/NFKBIA/HSPD1/DIO2/DLG3/CACYBP/PINK1/DAZAP2/UBE2B/CUL7/YWHAZ/SYT11/HLTF/TXNIP/ITCH/H2BC9/TNFRSF1B/LRPPRC/TUBB/HSPA9/GPR37/CHEK2/DERL1/CRK/UBE2K/HIF1A/TRIOBP/EIF4E2/CCT2/EGR2/UBE2A/BRCA1/VCL/LIMK1/PATZ1/PER3/JUN/TRAF3/PCBP2/APBB1/APC/ABCB1/FAF2/SLF2/CALR/FBXO7/FAF1/SLC67A1/TRIM37/SPOP/KCNQ1/SMG5/ARRB2/SUMO2/UBE2G1/NDUFS2/CUL3/STX8/MOAP1/STAT1/FANCL/SPART/AUP1/CDK5RAP3/RTN4/WBP1L/XRCC5/FZD5/JAK1/SCAMP3/SUMO4/PRKACA/TRIB3/HGS/DNAJA1/MAP3K7/HSPBP1/ERBB3/SUMO1/CASP8/TNFRSF14/XBP1/HSP90AB1/PSMD1/CUL4B/RNF34/SMC6/RALB/TRIM28/RRAGA/RPA2/NPLOC4/BID/PRR7/RANGAP1/DNM1L/DBT/PSMA3/UBE2L3/UQCRC1/UBE2W/RPL5/UBE2N/UCHL1/UBB/MAP1LC3C/RNF40/HSP90AA1/NFE2L2/PACRG/ZNF675/ISG15/ACVR1B/CUL5/BECN1/TMBIM6/PA2G4/ACTG1/NAE1/HSPA1B/HSPA1A/BCL10/AXIN1/SMAD5/TRAF5/POLR2A/IKBKE/CASC3/LAPTM5/MDM2/GABARAPL2/YOD1/LYN/MAP1LC3B/RHOBTB3/ELOB/CDKN1A/CKB/USP25/BAG1/UBE2J1/TP53/GLMN/PML/RALA/MUL1/BLZF1/NEDD8/MAGEA2/MAGEA2B/CBS/LOC102724560/PRR5L/PRKACB/SQSTM1/SMAD3/TLR3/ARIH1/BCL2/OTUB1/CEBPB/EGFR/ANAPC2/TCP1/PRKAR2B/TRIB2/GRIK2",187
"GO:0031625","MF","GO:0031625","ubiquitin protein ligase binding","176/6248","304/18662",0.578947368421053,1.72924388435878,9.09450363943219,1.34243916571459e-18,5.66956807653463e-16,4.20630938590572e-16,"FZD4/PDLIM2/ARRB1/WFS1/SMAD6/PIAS1/CLU/TRAF4/PER1/TPI1/FOXO1/HSPA5/GABARAPL3/GABARAPL1/PARP1/GPI/AURKA/SMAD7/LAPTM4B/NFKBIA/HSPD1/DIO2/DLG3/CACYBP/PINK1/DAZAP2/UBE2B/CUL7/YWHAZ/SYT11/HLTF/TXNIP/TNFRSF1B/LRPPRC/TUBB/HSPA9/GPR37/CHEK2/DERL1/CRK/UBE2K/HIF1A/TRIOBP/EIF4E2/CCT2/EGR2/UBE2A/BRCA1/VCL/LIMK1/PATZ1/PER3/JUN/TRAF3/PCBP2/APBB1/APC/ABCB1/FAF2/SLF2/CALR/FBXO7/FAF1/SLC67A1/TRIM37/SPOP/KCNQ1/SMG5/ARRB2/SUMO2/UBE2G1/NDUFS2/CUL3/STX8/MOAP1/FANCL/SPART/AUP1/RTN4/WBP1L/XRCC5/FZD5/JAK1/SCAMP3/PRKACA/TRIB3/DNAJA1/MAP3K7/HSPBP1/ERBB3/SUMO1/CASP8/TNFRSF14/XBP1/HSP90AB1/PSMD1/CUL4B/RNF34/SMC6/RALB/TRIM28/RRAGA/RPA2/NPLOC4/BID/RANGAP1/DNM1L/DBT/PSMA3/UBE2L3/UQCRC1/UBE2W/RPL5/UBE2N/UCHL1/UBB/MAP1LC3C/RNF40/HSP90AA1/NFE2L2/PACRG/ZNF675/ISG15/ACVR1B/CUL5/BECN1/TMBIM6/PA2G4/ACTG1/NAE1/HSPA1B/HSPA1A/BCL10/AXIN1/SMAD5/TRAF5/POLR2A/IKBKE/CASC3/LAPTM5/MDM2/GABARAPL2/YOD1/LYN/MAP1LC3B/RHOBTB3/ELOB/CDKN1A/CKB/USP25/BAG1/UBE2J1/TP53/GLMN/PML/RALA/MUL1/BLZF1/NEDD8/MAGEA2/MAGEA2B/CBS/LOC102724560/PRR5L/PRKACB/SQSTM1/SMAD3/ARIH1/BCL2/OTUB1/EGFR/ANAPC2/TCP1/PRKAR2B/TRIB2/GRIK2",176
"GO:0140297","MF","GO:0140297","DNA-binding transcription factor binding","240/6248","497/18662",0.482897384305835,1.44235451119006,7.09109086161113,3.33447075252491e-12,1.05619361086227e-09,7.83600626843355e-10,"TCF21/TAL1/EPAS1/TACC1/TBX2/CD34/GATA2/WFS1/LMO2/GATA6/TBX3/KLF4/ID4/PIAS1/HMGA1/TBX5/MEF2A/NPM1/SOX17/PER1/CENPF/FHL2/NCOA1/TCF3/ETS2/KAT2B/GABARAPL1/PARP1/STAT5B/RXRA/GMNN/JUND/ID3/HEY1/ADD1/MED14/NFATC1/ID2/NFKBIA/CRY2/TLE4/KAT6A/RUNX1T1/NCAPG2/SRI/XPC/DNAJA3/CHCHD2/DAZAP2/STAT5A/PPARG/YWHAZ/WWP2/ZFPM2/PRKDC/SMARCB1/FBP1/HEY2/NR4A1/H2BC9/PBX1/PRKCB/PURA/PSIP1/KAT2A/YY1/SETD3/NR4A3/CDKN2A/PCNA/PARK7/CRTC3/RAD23B/HIF1A/NAAA/CEBPA/GRHL2/AR/OASL/TGFB1I1/EGR2/NOC2L/ZBTB7A/KDM1A/TCF7L2/LRIF1/NFYB/RBBP8/EIF4E/TAF6/HHEX/MEF2C/PITX1/NIF3L1/JUN/TAF10/FKBP4/PRAME/RUNX1/TWIST1/CITED2/JUP/SRF/PSMA6/ASAH1/CALR/CIITA/XPO1/FAF1/PSMD9/TPT1/SMARCE1/RBFOX2/SPI1/TAF9/PRMT2/TACC2/VDR/HDAC4/HMGB2/CSNK2B/CDK5RAP3/HDAC1/KAT5/BHLHE40/ANKRD1/ANXA4/PSMD10/PTMA/ZNHIT3/AKAP8/DNAJA1/TAF4/SOX9/NLRP3/NR4A2/LEF1/SIK1/ARID5A/MAP3K7/SMARCA4/INTS13/XBP1/PAGR1/HMGA2/FOS/STRN/TRIM24/TOB2/HDAC2/BCL6/PPARD/TAF12/NCOR2/DNMT3A/MTA1/DHX9/ATF2/TFDP1/ARNT/RFC1/BRMS1/NFE2L2/TCERG1/ELK1/PTPN2/DUSP26/FOXA2/GTF2I/SP3/BHLHE41/PSMC5/HIRA/HCLS1/HNF4A/TRIP12/E2F1/DCAF1/HSF1/NCOR1/BCL10/GTF2A2/MAPK14/ARNT2/JMJD1C/SPEN/NR1H2/MTDH/PDCD11/PPARA/HDAC5/BCL11A/GATA3/HSPB1/NRIP1/CREM/BUD31/MAPK3/RAD21/SMARCA1/TP53BP1/SP100/TP53/CREB1/CHD4/TMF1/CARM1/HDAC7/BBS1/EEF1D/CREB3/MKKS/CRY1/MAGEA2/MAGEA2B/SMAD3/MED17/PROX1/PITX2/BCL2/HCFC1/CGGBP1/BBS7/CEBPB/BCAS3/ACTB/NR0B1/DDX5/SP1/PBX2/STAT3/ACTN4/HIF1AN/TDG/WIPI1/MAX/CEBPG/TRIB2/CNOT1/POU4F1",240
"GO:0016887","MF","GO:0016887","ATP hydrolysis activity","200/6248","400/18662",0.5,1.49343790012804,7.07734597664982,4.19742496644497e-12,1.06362748649715e-09,7.89115893691654e-10,"ABCA8/ABCA3/ATP2A2/ABCC3/SMARCA2/ATP1A2/ABCA6/MCM4/OLA1/CCT3/RFC4/KIF1C/HSPA5/MCM2/CCT5/KIF2A/KIF14/KIF2C/TRAP1/CCT6A/ABCG2/NSF/MCM6/ATP10A/HSPD1/LONP2/KIF20A/NLRP1/SMARCA5/KIF15/KIF18B/ABCG1/KIF18A/TRIP13/ATAD2/RUVBL1/KIF23/AQR/HSPA9/PMS2/ABCF2/CHD1L/ABCE1/MCM5/ASCC3/MCM7/MORC2/CCT2/MYO1E/DNA2/DDX17/RFC5/NAV3/DDX56/HSPA13/CHD9/RFC2/PMS2P1/DDX39A/PSMC4/ATP8A1/ATP2B4/MSH2/ERCC6L/HSP90B1/PMS2P3/ATAD3A/DDX11/TOR3A/ABCB1/IDE/KIFC1/SMC1A/ATP10B/EIF4A1/CCT4/NVL/ABCA1/ABCB6/CHD7/KIF17/RECQL4/AK6/ATP8A2/ATP10D/CFTR/SMARCAL1/DDX52/ALPL/ABCA12/XRCC5/KIF20B/PSMC1/MCM3/ATP5F1C/CLPB/NLRP3/DHX40/LONP1/RUVBL2/SMARCA4/ABCA4/RAD50/PSMC2/SMC2/DDX27/PFN2/HSP90AB1/CCT8/SMC6/RAD54L/ATP2C1/SNRNP200/ATP11A/ABCF1/DDX10/SMC4/DHX9/YME1L1/RECQL5/RAD54L2/DDX18/KIF22/ABCC9/KIF3C/POLQ/HSP90AA1/RFC1/DDX24/CCT7/ABCC10/DHX57/DHX15/PSMC5/DDX41/EIF4A3/YTHDC2/PSMC6/BRIP1/DHX32/DHX8/ATP13A2/PMS2P5/SMC5/ORC1/HSPA1B/HSPA1A/ACIN1/VWA8/TWNK/ATAD5/ATP2C2/BLM/CLPX/ATP9B/ABCB8/PMS2P6/G3BP1/BCS1L/RHOBTB3/SUPV3L1/ABCB9/KIF13A/SMCHD1/RHOT2/SMARCA1/VPS4B/KIF13B/ATP2B1/ENTPD1/DDX23/CHD4/HSPA2/KIF1A/RHOT1/AFG2B/ABCB4/DDX42/ATP7B/ATP13A3/KATNA1/ABCC6/ATP13A1/DHX35/MYO9B/XRCC6/ATP9A/ERCC2/SKIC2/PEX6/AFG3L2/ACTB/DDX5/ABCD1/DDX3Y/KIF25/TCP1/KIF5B/RTEL1/ABCD4",200
"GO:0030695","MF","GO:0030695","GTPase regulator activity","230/6248","495/18662",0.464646464646465,1.38784128092707,6.2043618710383,8.9949862415878e-10,1.78510016096966e-07,1.32438370269257e-07,"STARD13/SLIT2/ARHGAP6/ARHGEF15/DENND3/RCC1/ARRB1/DOCK4/ARHGEF6/DLC1/GNAQ/STARD8/DENND2A/PIK3R1/ARHGEF26/SH3BP5/ELMO1/HERC1/AKAP13/RAPGEF3/ECT2/ARHGAP44/ARHGEF10/TBC1D2/TBC1D2B/PLCE1/DOCK9/RASGRF1/NET1/IQSEC1/RGS17/DOCK6/ALDH1A1/ADGRB3/RAPGEF5/ARHGEF17/RABGAP1/CCZ1/CHN1/ARHGEF16/RGL1/ARHGAP25/RGS5/RIN3/RANBP1/FAM13B/EIF5/PTGIR/GPSM2/TBC1D4/ARHGEF3/SIRPA/ARHGAP29/FARP1/ARAP2/DNAJA3/ARHGEF40/RAPGEF4/RASGRP2/ARHGEF2/RGS12/SYDE1/GAPVD1/DENND5A/RACGAP1/ARAP1/TBXA2R/PREB/RAPGEF2/FGD6/ITSN2/ARHGAP8/RHOD/ARHGAP24/ABR/ARHGAP10/EPS8L1/RCBTB2/HACD3/NCKAP1L/CDC42EP2/ARHGEF4/EIF2B2/GPS1/TIAM1/EVI5/RPGR/ARHGAP32/ARFGEF1/DOCK2/RASA4/RGS9/ARHGAP17/SIPA1L3/RABIF/ARHGEF12/THY1/NF1/JUN/MYCBP2/DEPDC1/PDGFRB/TBC1D13/ARHGAP15/DENND4C/ARF4/RGPD5/RGPD8/RGPD6/RIN2/CYTH1/RABGAP1L/EGF/DENND1A/DIS3/LAMTOR2/RGP1/TBC1D5/RGS3/TRIO/IQGAP2/RGS2/DEPTOR/RANBP10/SWAP70/SBF1/ASAP3/SH2D3A/IPO7/ARHGAP19/RASAL1/HPS1/GNB5/BCR/PSD3/RALGAPB/TBC1D3E/TBC1D3F/TBC1D3B/TBC1D3C/TBC1D3/TBC1D3H/TBC1D3G/TBC1D3K/TBC1D3L/TBC1D3D/TBC1D3I/PLEKHG6/ITSN1/RANGAP1/DNM1L/TBC1D9/BNIP2/RGS10/MYO9A/ARFGEF2/RGS14/ASAP2/SGSM3/RGS20/DENND4A/IQSEC3/MCF2L/ARFGAP2/LAMTOR5/PLEKHG3/GDI2/SEC23A/SEC23B/OCRL/FARP2/LARS1/CYTH2/TBC1D22A/FGD2/TBC1D10B/ARHGEF9/ARHGAP11A/TBC1D17/RALGPS2/RALGDS/IQGAP1/RAB3GAP1/ARHGEF7/ARHGAP12/WAS/GPSM3/RCC1L/HMGCR/GPS2/MADD/ARFGAP3/ARL2BP/TBC1D8B/RGS16/RAB3GAP2/NUCB1/TBC1D1/AGFG1/RASGRP3/SGSM2/EEF1B2/NPRL2/CYTH4/DEPDC5/ARHGEF18/TBC1D30/EEF1D/WASL/CCDC88A/ACAP2/EIF2B4/RANBP2/PDE6D/ARHGEF5/TBC1D16/PSD4/ARHGAP4/SIPA1L1/IPO5/MYO9B/RABGEF1/HPS4/TBC1D22B/SEC61B/TBC1D12/EIF2B1/RASA2/PIK3R2/LAMTOR3",230
"GO:0004674","MF","GO:0004674","protein serine/threonine kinase activity","205/6248","433/18662",0.473441108545035,1.41410978995958,6.18529075907505,1.07538954952678e-09,1.78510016096966e-07,1.32438370269257e-07,"GRK5/TGFBR3/SNRK/SOSTDC1/TGFBR2/SRPK1/EIF2AK1/ACVRL1/PRKCH/TTN/LTBP4/IRAK1/AKT3/PDK4/FYN/SIK2/PRKCQ/PHKA1/STK39/MELK/CSNK1D/MYLK/CDK1/NEK2/MINK1/PKM/DAPK2/RPS6KA2/BUB1B/PAK1/SLK/AURKA/DAPK1/STK10/PGK1/PAK6/SGK1/NEK3/CSNK2A1/CDK16/PINK1/BUB1/PPM1D/TTK/ULK2/CASK/CCND3/MAP3K8/MAPK13/PRKDC/CDK4/CHEK1/MAP3K9/AURKB/IRAK3/NEK7/PRKCB/PLK1/AATK/MAST2/MKNK2/MAP3K3/PBK/CDK5/PDK1/CHEK2/CDC7/PRKCZ/MAP3K4/BCKDK/MAP3K6/RPS6KB1/PLK4/ITPKA/MAST3/LIMK1/HTATIP2/ROCK2/FASTK/DYRK2/PRKG1/PLK3/MAPK6/RPS6KA5/CDK7/STK26/MAP2K5/CIITA/MAP3K11/TAOK3/TLK1/STK38/CAMKK2/PIM2/TNIK/DCLK1/PKMYT1/PRKD1/TRIO/SRPK2/CSNK2B/PRKCA/CLK1/RIPK2/MAP3K14/VRK2/PRKACA/BMPR2/SIK1/SIK3/MAP3K7/TOP1/HIPK1/PRKD3/STK16/MAST4/TESK2/MAP2K3/VRK1/PASK/CDK17/AAK1/BCR/PRKX/PRKY/MAPK10/MKNK1/CAMK2G/PAK2/RPS6KA1/MARK2/CDK12/ACVR2B/MAP4K4/SGK3/C8orf44-SGK3/PRKAA1/DMPK/MAPKAPK2/NUAK2/TLK2/RIPK4/RPS6KC1/CSNK1A1/ACVR1B/ATR/PTK2B/NEK1/DYRK1A/ROCK1/NUAK1/DCAF1/CAMK1/CDK14/CLK2/WNK1/MAPK14/DSTYK/HIPK3/ADCK2/IKBKE/NRBP1/MAP2K2/CIT/CLK4/MAPKAPK5/NEK4/STK24/MAPK11/TTBK2/RIOK3/MAPK3/MAST1/PRKCD/MARK3/CDK2/RPS6KA3/ACVR1/RPS6KB2/GSK3A/MAP3K13/PHKG2/PRKACB/DYRK1B/PIKFYVE/PDK2/SRPK3/PRKAG1/BRD2/LIMK2/CDK13/EIF2AK3/STK17A/BMPR1A/BRDT/CSNK2A2/MAP3K12/EGFR/CSNK1E/TAOK2/MAPK12/MAP2K6/CDC42BPB/MAPK7/MAPK1",205
